"Trade Date","Instrument","Stock Code","Currency","Maturity Date","Traded Yield"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.93"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.93"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.95"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.92"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.93"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.93"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.96"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","3.95"
"19/11/2021","MGS","MY150004","MYR","31/05/2035","0.00"
"19/11/2021","MGS","MZ130007","MYR","30/09/2043","4.31"
"19/11/2021","MGS","MZ130007","MYR","30/09/2043","4.31"
"19/11/2021","MGS","MX130004","MYR","15/04/2033","3.85"
"19/11/2021","MGS","MX130004","MYR","15/04/2033","3.85"
"19/11/2021","MGS","MX130004","MYR","15/04/2033","3.85"
"19/11/2021","MGS","MX130004","MYR","15/04/2033","3.85"
"19/11/2021","MGS","MT180003","MYR","07/11/2033","3.92"
"19/11/2021","MGS","MT180003","MYR","07/11/2033","3.92"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.97"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.92"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.92"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.92"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.97"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.92"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.92"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.92"
"19/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"19/11/2021","MGS","MX180004","MYR","08/06/2038","4.21"
"19/11/2021","MGS","MX180004","MYR","08/06/2038","4.18"
"19/11/2021","MGS","MX180004","MYR","08/06/2038","4.21"
"19/11/2021","MGS","MX180004","MYR","08/06/2038","4.18"
"19/11/2021","MGS","MX170003","MYR","07/04/2037","4.15"
"19/11/2021","MGS","MX170003","MYR","07/04/2037","4.14"
"19/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"19/11/2021","MGS","MX170003","MYR","07/04/2037","4.15"
"19/11/2021","MGS","MX170003","MYR","07/04/2037","4.14"
"19/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"18/11/2021","MGS","MZ180005","MYR","06/07/2048","0.00"
"18/11/2021","MGS","MZ180005","MYR","06/07/2048","0.00"
"18/11/2021","MGS","MZ160002","MYR","15/03/2046","0.00"
"18/11/2021","MGS","MZ160002","MYR","15/03/2046","4.38"
"18/11/2021","MGS","MZ160002","MYR","15/03/2046","4.38"
"18/11/2021","MGS","MZ160002","MYR","15/03/2046","0.00"
"18/11/2021","MGS","MZ160002","MYR","15/03/2046","4.38"
"18/11/2021","MGS","MZ160002","MYR","15/03/2046","4.38"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.96"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.95"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.96"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"18/11/2021","MGS","MY150004","MYR","31/05/2035","3.95"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.24"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.19"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","0.00"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.24"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","4.19"
"18/11/2021","MGS","MZ200001","MYR","15/06/2050","0.00"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","0.00"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","0.00"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","0.00"
"18/11/2021","MGS","MY190005","MYR","22/05/2040","0.00"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.88"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","0.00"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.88"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.86"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.87"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.88"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","0.00"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.88"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.86"
"18/11/2021","MGS","MX130004","MYR","15/04/2033","3.87"
"18/11/2021","MGS","MZ130007","MYR","30/09/2043","4.28"
"18/11/2021","MGS","MZ130007","MYR","30/09/2043","4.28"
"18/11/2021","MGS","MX170003","MYR","07/04/2037","0.00"
"18/11/2021","MGS","MX170003","MYR","07/04/2037","4.13"
"18/11/2021","MGS","MX170003","MYR","07/04/2037","4.12"
"18/11/2021","MGS","MX170003","MYR","07/04/2037","0.00"
"18/11/2021","MGS","MX170003","MYR","07/04/2037","4.13"
"18/11/2021","MGS","MX170003","MYR","07/04/2037","4.12"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","0.00"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","0.00"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.97"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","0.00"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","0.00"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.97"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"18/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"18/11/2021","MGS","MT180003","MYR","07/11/2033","3.90"
"18/11/2021","MGS","MT180003","MYR","07/11/2033","3.90"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","0.00"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","3.90"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","3.90"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","3.89"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","0.00"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","3.90"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","3.90"
"17/11/2021","MGS","MX130004","MYR","15/04/2033","3.89"
"17/11/2021","MGS","MZ130007","MYR","30/09/2043","0.00"
"17/11/2021","MGS","MZ130007","MYR","30/09/2043","0.00"
"17/11/2021","MGS","MZ130007","MYR","30/09/2043","4.34"
"17/11/2021","MGS","MZ130007","MYR","30/09/2043","0.00"
"17/11/2021","MGS","MZ130007","MYR","30/09/2043","0.00"
"17/11/2021","MGS","MZ130007","MYR","30/09/2043","4.34"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.10"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.10"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.15"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.10"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.10"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.15"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"17/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.26"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.23"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.26"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"17/11/2021","MGS","MZ200001","MYR","15/06/2050","4.23"
"17/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"17/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"17/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"17/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"17/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"17/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.96"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.96"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"17/11/2021","MGS","MS190004","MYR","05/07/2034","3.95"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.13"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.14"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.17"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.13"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.14"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.17"
"17/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"17/11/2021","MGS","MX120004","MYR","15/04/2032","3.74"
"17/11/2021","MGS","MX120004","MYR","15/04/2032","3.74"
"17/11/2021","MGS","MZ160002","MYR","15/03/2046","4.35"
"17/11/2021","MGS","MZ160002","MYR","15/03/2046","4.35"
"17/11/2021","MGS","MZ180005","MYR","06/07/2048","0.00"
"17/11/2021","MGS","MZ180005","MYR","06/07/2048","0.00"
"16/11/2021","MGS","MX180004","MYR","08/06/2038","4.20"
"16/11/2021","MGS","MX180004","MYR","08/06/2038","4.20"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.24"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.21"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.21"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.27"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.29"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.26"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.26"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.24"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.21"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.21"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.27"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.29"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.26"
"16/11/2021","MGS","MZ200001","MYR","15/06/2050","4.26"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","0.00"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.07"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.14"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.13"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.14"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","0.00"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.07"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.14"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.13"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.16"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.17"
"16/11/2021","MGS","MY190005","MYR","22/05/2040","4.14"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.90"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","4.00"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.96"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.90"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.90"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","4.00"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.96"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"16/11/2021","MGS","MS190004","MYR","05/07/2034","3.90"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","0.00"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","3.96"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","0.00"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"16/11/2021","MGS","MY150004","MYR","31/05/2035","3.96"
"16/11/2021","MGS","MX130004","MYR","15/04/2033","3.90"
"16/11/2021","MGS","MX130004","MYR","15/04/2033","3.86"
"16/11/2021","MGS","MX130004","MYR","15/04/2033","3.90"
"16/11/2021","MGS","MX130004","MYR","15/04/2033","3.86"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","0.00"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.14"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.17"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","0.00"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.14"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.16"
"16/11/2021","MGS","MX170003","MYR","07/04/2037","4.17"
"16/11/2021","MGS","MX120004","MYR","15/04/2032","3.80"
"16/11/2021","MGS","MX120004","MYR","15/04/2032","3.80"
"16/11/2021","MGS","MZ160002","MYR","15/03/2046","0.00"
"16/11/2021","MGS","MZ160002","MYR","15/03/2046","4.34"
"16/11/2021","MGS","MZ160002","MYR","15/03/2046","0.00"
"16/11/2021","MGS","MZ160002","MYR","15/03/2046","4.34"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","4.02"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","0.00"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","4.00"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","3.93"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","4.02"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","0.00"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","3.94"
"15/11/2021","MGS","MS190004","MYR","05/07/2034","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","0.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","0.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.97"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.98"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","4.00"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY150004","MYR","31/05/2035","3.99"
"15/11/2021","MGS","MY190005","MYR","22/05/2040","3.99"
"15/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"15/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"15/11/2021","MGS","MY190005","MYR","22/05/2040","3.99"
"15/11/2021","MGS","MY190005","MYR","22/05/2040","4.18"
"15/11/2021","MGS","MY190005","MYR","22/05/2040","4.19"
"15/11/2021","MGS","MZ200001","MYR","15/06/2050","4.26"
"15/11/2021","MGS","MZ200001","MYR","15/06/2050","4.21"
"15/11/2021","MGS","MZ200001","MYR","15/06/2050","4.29"
"15/11/2021","MGS","MZ200001","MYR","15/06/2050","4.25"
